sequence_id,video_id,source_csv,label,label_name,sequence_index,start_frame,end_frame,start_frame_local,end_frame_local,valid_length,sequence_length,feature_dim,num_original_frames,is_padded,is_all_zero,zero_ratio,split
Fall_Fall_f_raw_c_3_C_D_0177__seq_0002,Fall_Fall_f_raw_c_3_C_D_0177,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0177_processed.csv,1,Fall,2,60,159,60,159,100,100,30,175,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0177__seq_0003,Fall_Fall_f_raw_c_3_C_D_0177,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0177_processed.csv,1,Fall,3,75,179,75,174,100,100,30,175,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0179__seq_0000,Fall_Fall_f_raw_c_3_C_D_0179,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0179_processed.csv,1,Fall,0,0,99,0,99,100,100,30,173,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0179__seq_0001,Fall_Fall_f_raw_c_3_C_D_0179,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0179_processed.csv,1,Fall,1,30,129,30,129,100,100,30,173,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0179__seq_0002,Fall_Fall_f_raw_c_3_C_D_0179,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0179_processed.csv,1,Fall,2,60,166,60,159,100,100,30,173,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0179__seq_0003,Fall_Fall_f_raw_c_3_C_D_0179,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0179_processed.csv,1,Fall,3,73,179,73,172,100,100,30,173,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0189__seq_0000,Fall_Fall_f_raw_c_3_C_D_0189,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0189_processed.csv,1,Fall,0,0,59,0,58,59,100,30,59,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0193__seq_0000,Fall_Fall_f_raw_c_3_C_D_0193,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0193_processed.csv,1,Fall,0,0,77,0,77,78,100,30,78,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0194__seq_0000,Fall_Fall_f_raw_c_3_C_D_0194,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0194_processed.csv,1,Fall,0,0,22,0,21,22,100,30,22,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0197_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0197_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0197_resized_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0198_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0198_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0198_resized_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0201_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0201_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0201_resized_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0202_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0202_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0202_resized_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0203_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0203_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0203_resized_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0204_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0204_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0204_resized_processed.csv,1,Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0206_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0206_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0206_resized_processed.csv,1,Fall,0,0,99,0,99,100,100,30,124,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0206_resized__seq_0001,Fall_Fall_f_raw_c_3_C_D_0206_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0206_resized_processed.csv,1,Fall,1,24,123,24,123,100,100,30,124,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0207__seq_0000,Fall_Fall_f_raw_c_3_C_D_0207,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0207_processed.csv,1,Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0208__seq_0000,Fall_Fall_f_raw_c_3_C_D_0208,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0208_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0209__seq_0000,Fall_Fall_f_raw_c_3_C_D_0209,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0209_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0210__seq_0000,Fall_Fall_f_raw_c_3_C_D_0210,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0210_processed.csv,1,Fall,0,0,99,0,99,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0210__seq_0001,Fall_Fall_f_raw_c_3_C_D_0210,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0210_processed.csv,1,Fall,1,30,129,30,129,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0210__seq_0002,Fall_Fall_f_raw_c_3_C_D_0210,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0210_processed.csv,1,Fall,2,50,149,50,149,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0211__seq_0000,Fall_Fall_f_raw_c_3_C_D_0211,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0211_processed.csv,1,Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0212__seq_0000,Fall_Fall_f_raw_c_3_C_D_0212,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0212_processed.csv,1,Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0214__seq_0000,Fall_Fall_f_raw_c_3_C_D_0214,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0214_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0215__seq_0000,Fall_Fall_f_raw_c_3_C_D_0215,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0215_processed.csv,1,Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0216__seq_0000,Fall_Fall_f_raw_c_3_C_D_0216,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0216_processed.csv,1,Fall,0,0,99,0,99,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0216__seq_0001,Fall_Fall_f_raw_c_3_C_D_0216,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0216_processed.csv,1,Fall,1,30,129,30,129,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0216__seq_0002,Fall_Fall_f_raw_c_3_C_D_0216,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0216_processed.csv,1,Fall,2,50,149,50,149,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0224_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0224_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0224_resized_processed.csv,1,Fall,0,0,99,0,99,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0224_resized__seq_0001,Fall_Fall_f_raw_c_3_C_D_0224_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0224_resized_processed.csv,1,Fall,1,30,129,30,129,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0224_resized__seq_0002,Fall_Fall_f_raw_c_3_C_D_0224_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0224_resized_processed.csv,1,Fall,2,50,149,50,149,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0225_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0225_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0225_resized_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0225_resized__seq_0001,Fall_Fall_f_raw_c_3_C_D_0225_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0225_resized_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0228__seq_0000,Fall_Fall_f_raw_c_3_C_D_0228,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0228_processed.csv,1,Fall,0,0,99,0,99,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0228__seq_0001,Fall_Fall_f_raw_c_3_C_D_0228,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0228_processed.csv,1,Fall,1,30,129,30,129,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0228__seq_0002,Fall_Fall_f_raw_c_3_C_D_0228,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0228_processed.csv,1,Fall,2,50,149,50,149,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0231__seq_0000,Fall_Fall_f_raw_c_3_C_D_0231,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0231_processed.csv,1,Fall,0,0,99,0,99,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0231__seq_0001,Fall_Fall_f_raw_c_3_C_D_0231,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0231_processed.csv,1,Fall,1,30,129,30,129,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0231__seq_0002,Fall_Fall_f_raw_c_3_C_D_0231,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0231_processed.csv,1,Fall,2,60,159,60,159,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0231__seq_0003,Fall_Fall_f_raw_c_3_C_D_0231,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0231_processed.csv,1,Fall,3,80,179,80,179,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0232__seq_0000,Fall_Fall_f_raw_c_3_C_D_0232,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0232_processed.csv,1,Fall,0,0,99,0,99,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0232__seq_0001,Fall_Fall_f_raw_c_3_C_D_0232,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0232_processed.csv,1,Fall,1,30,129,30,129,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0232__seq_0002,Fall_Fall_f_raw_c_3_C_D_0232,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0232_processed.csv,1,Fall,2,50,149,50,149,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0233__seq_0000,Fall_Fall_f_raw_c_3_C_D_0233,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0233_processed.csv,1,Fall,0,0,99,0,99,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0233__seq_0001,Fall_Fall_f_raw_c_3_C_D_0233,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0233_processed.csv,1,Fall,1,30,129,30,129,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0233__seq_0002,Fall_Fall_f_raw_c_3_C_D_0233,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0233_processed.csv,1,Fall,2,50,149,50,149,100,100,30,150,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0236__seq_0000,Fall_Fall_f_raw_c_3_C_D_0236,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0236_processed.csv,1,Fall,0,0,99,0,99,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0236__seq_0001,Fall_Fall_f_raw_c_3_C_D_0236,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0236_processed.csv,1,Fall,1,30,129,30,129,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0236__seq_0002,Fall_Fall_f_raw_c_3_C_D_0236,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0236_processed.csv,1,Fall,2,60,159,60,159,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0236__seq_0003,Fall_Fall_f_raw_c_3_C_D_0236,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0236_processed.csv,1,Fall,3,80,179,80,179,100,100,30,180,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0238__seq_0000,Fall_Fall_f_raw_c_3_C_D_0238,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0238_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0238__seq_0001,Fall_Fall_f_raw_c_3_C_D_0238,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0238_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0239__seq_0000,Fall_Fall_f_raw_c_3_C_D_0239,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0239_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0239__seq_0001,Fall_Fall_f_raw_c_3_C_D_0239,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0239_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0240__seq_0000,Fall_Fall_f_raw_c_3_C_D_0240,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0240_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0240__seq_0001,Fall_Fall_f_raw_c_3_C_D_0240,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0240_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0241__seq_0000,Fall_Fall_f_raw_c_3_C_D_0241,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0241_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0241__seq_0001,Fall_Fall_f_raw_c_3_C_D_0241,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0241_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0242__seq_0000,Fall_Fall_f_raw_c_3_C_D_0242,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0242_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0242__seq_0001,Fall_Fall_f_raw_c_3_C_D_0242,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0242_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0245__seq_0000,Fall_Fall_f_raw_c_3_C_D_0245,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0245_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0245__seq_0001,Fall_Fall_f_raw_c_3_C_D_0245,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0245_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0246__seq_0000,Fall_Fall_f_raw_c_3_C_D_0246,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0246_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0246__seq_0001,Fall_Fall_f_raw_c_3_C_D_0246,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0246_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0248_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0248_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0248_resized_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0248_resized__seq_0001,Fall_Fall_f_raw_c_3_C_D_0248_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0248_resized_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0250_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0250_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0250_resized_processed.csv,1,Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0252_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0252_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0252_resized_processed.csv,1,Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0253_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0253_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0253_resized_processed.csv,1,Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0253_resized__seq_0001,Fall_Fall_f_raw_c_3_C_D_0253_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0253_resized_processed.csv,1,Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Fall_Fall_f_raw_c_3_C_D_0254_resized__seq_0000,Fall_Fall_f_raw_c_3_C_D_0254_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_c_3_C_D_0254_resized_processed.csv,1,Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
